Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
strain_sample_83-0.10,2,3.456502865,13307566,2614586,305909,8955173,139853,1597603,3,3.503958885,1,1.698183092
strain_sample_83-0.15,3,4.061644782,13307566,1862968,179029,9198309,58996,2186713,3,3.725203078,1,1.684859991
strain_sample_83-0.20,4,4.644033777,13307566,1286465,96855,9123805,24279,2872263,4,3.93499894,1,1.708060464
strain_sample_83-0.25,6,5.104285186,13307566,929188,53738,8855713,11044,3510717,4,4.099290932,1,1.709434987
strain_sample_83-0.30,7,5.598169342,13307566,663070,29589,8298176,5913,4339301,4,4.268941873,1,1.676644681
strain_sample_83-0.35,7,6.035919717,13307566,500806,19615,7609417,4352,5191734,4,4.412836884,1,1.692325368
strain_sample_83-0.40,7,6.439901031,13307566,381014,13724,6871711,3253,6050211,5,4.544631752,1,1.758376883
strain_sample_83-0.45,9,6.81652242,13307566,290169,9804,6098788,2407,6914867,5,4.666677215,1,1.840049855
strain_sample_83-0.50,9,7.10960374,13307566,230807,7649,5441759,1892,7631776,6,4.761320007,1,1.899048626
strain_sample_83-0.55,9,7.437605044,13307566,173881,5751,4652655,1388,8478234,6,4.869668609,1,1.984149856
strain_sample_83-0.60,9,7.738475015,13307566,129004,4263,3878709,1001,9297468,6,4.97291934,1,2.08991009
strain_sample_83-0.65,9,8.009484229,13307566,93758,3088,3141675,705,10070200,6,5.07447333,1,2.187234043
strain_sample_83-0.70,9,8.250432724,13307566,65653,2186,2455832,483,10784433,6,5.180187407,2,2.33126294
strain_sample_83-0.75,9,8.43192136,13307566,46980,1549,1911900,339,11347255,6,5.268264031,2,2.457227139
strain_sample_83-0.80,9,8.618075913,13307566,29818,958,1318553,204,11958176,6,5.349943461,2,2.504901961
strain_sample_83-0.85,9,8.752719919,13307566,18426,596,871904,112,12416577,6,5.416866995,2,2.625
strain_sample_83-0.90,9,8.843909097,13307566,10850,341,568788,60,12727486,7,5.520352047,2,3.033333333
strain_sample_83-0.95,9,8.912635564,13307566,5359,155,340786,32,12961053,7,5.73055818,2,2.84375
strain_sample_83-1.00,9,8.958788106,13307566,1974,60,188921,10,13116258,7,6.191418635,1.5,2.6
strain_sample_84-0.05,2,2.963416333,13308316,3130770,407022,8488601,421521,1267353,2,3.200476262,2,2.049005862
strain_sample_84-0.10,2,3.67789809,13308316,2083352,248078,9132163,171492,1921186,2,3.430742531,1,1.893668509
strain_sample_84-0.15,4,4.307700914,13308316,1385763,154077,9214381,84348,2623633,3,3.641043386,1,1.942760943
strain_sample_84-0.20,5,4.908153594,13308316,883433,91156,8963778,42050,3418814,3,3.844273921,1,2.105731272
strain_sample_84-0.25,6,5.377631099,13308316,591370,56860,8556588,23365,4136698,4,4.006138779,1,2.370982238
strain_sample_84-0.30,7,5.874129154,13308316,397033,36491,7854579,14591,5041761,4,4.170351842,1,2.699746419
strain_sample_84-0.35,7,6.304244128,13308316,294714,26681,7065345,11200,5936678,4,4.30730757,1,2.92375
strain_sample_84-0.40,9,6.694314066,13308316,223136,19994,6269329,8689,6806753,4,4.43404661,2,3.117965243
strain_sample_84-0.45,9,7.051654319,13308316,170456,15171,5474010,6795,7656625,5,4.55054978,2,3.295658572
strain_sample_84-0.50,9,7.325234763,13308316,136244,12140,4824700,5569,8341357,5,4.640937675,2,3.444065362
strain_sample_84-0.55,9,7.626954004,13308316,103416,9205,4068624,4353,9131430,6,4.743363604,2,3.593843326
strain_sample_84-0.60,9,7.899482549,13308316,77485,6901,3350543,3414,9876421,6,4.842270342,2,3.722612771
strain_sample_84-0.65,9,8.141636703,13308316,56689,4998,2685808,2595,10562837,6,4.941719587,2,3.833526012
strain_sample_84-0.70,9,8.354921314,13308316,40140,3499,2077367,1881,11188568,6,5.045925443,3,3.903242956
strain_sample_84-0.75,9,8.513262309,13308316,28647,2510,1607447,1421,11670476,6,5.135061996,3,3.966220971
strain_sample_84-0.80,9,8.674895156,13308316,18051,1553,1098937,901,12190174,6,5.21486491,3,3.990011099
strain_sample_84-0.85,9,8.790346953,13308316,11078,898,721856,557,12574640,6,5.276714469,3,4.061041293
strain_sample_84-0.90,9,8.868580668,13308316,6549,530,467659,351,12833629,6,5.389867403,5,4.105413105
strain_sample_84-0.95,9,8.926680055,13308316,3231,245,278517,177,13026271,6,5.604042123,5,4.175141243
strain_sample_84-1.00,9,8.965429736,13308316,1185,85,153267,66,13153674,7,6.069825859,6,4.333333333
strain_sample_85-0.05,2,3.07043954,13314326,3372696,813945,8170729,366992,1403727,2,3.363135162,2,2.088290753
strain_sample_85-0.10,3,3.787732026,13314326,2340980,619506,8781785,132124,2059110,3,3.603844549,2,1.876858103
strain_sample_85-0.15,4,4.408097188,13314326,1639801,488012,8878479,56268,2739251,4,3.821268711,2,1.88005616
strain_sample_85-0.20,5,4.989765761,13314326,1122634,384701,8676764,22599,3491565,4,4.02924754,2,1.928271162
strain_sample_85-0.25,6,5.439321224,13314326,814715,318363,8320900,9549,4168184,4,4.191835138,2,1.947533773
strain_sample_85-0.30,7,5.911049046,13314326,599065,262245,7684690,4783,5024625,4,4.354167832,2,1.905080493
strain_sample_85-0.35,7,6.31692712,13314326,474114,220103,6961940,3686,5873396,4,4.485442994,2,1.890396093
strain_sample_85-0.40,9,6.685143206,13314326,379155,183820,6231435,2886,6699536,5,4.604891811,2,1.885654886
strain_sample_85-0.45,9,7.025085235,13314326,303415,151153,5492233,2276,7514971,5,4.712545881,2,1.870386643
strain_sample_85-0.50,9,7.289051132,13314326,251453,127089,4876084,1862,8183439,5,4.795035729,2,1.859828142
strain_sample_85-0.55,9,7.583091701,13314326,198420,101237,4148788,1491,8964098,5,4.885837743,2,1.882629108
strain_sample_85-0.60,9,7.852789995,13314326,153566,78596,3446656,1131,9711552,6,4.97168763,2,1.902740937
strain_sample_85-0.65,9,8.096564032,13314326,115590,59140,2785353,842,10411221,6,5.05710515,2,1.901425178
strain_sample_85-0.70,9,8.314126303,13314326,83609,42469,2172938,596,11055970,6,5.145668675,2,1.882550336
strain_sample_85-0.75,9,8.478598466,13314326,61119,30757,1690529,423,11561195,6,5.220685951,2,1.910165485
strain_sample_85-0.80,9,8.648814968,13314326,39465,19661,1164195,286,12109534,6,5.290491713,2,1.951048951
strain_sample_85-0.85,9,8.772138747,13314326,24561,12085,769225,188,12519816,6,5.345097988,2,1.936170213
strain_sample_85-0.90,9,8.855636102,13314326,14884,7126,501697,115,12797268,6,5.437417405,2,1.913043478
strain_sample_85-0.95,9,8.918377543,13314326,7839,3571,300187,53,13005896,6,5.61602601,2,1.981132075
strain_sample_85-1.00,9,8.960704582,13314326,3242,1334,165682,19,13144948,7,6.01910286,2,2
strain_sample_86-0.05,2,2.857002609,13306984,3293290,278836,8583048,434106,996539,2,3.292477101,1,1.819230787
strain_sample_86-0.10,2,3.516645169,13306984,2285364,173017,9401409,159671,1460536,3,3.550846368,1,1.679215387
strain_sample_86-0.15,4,4.092423122,13306984,1586892,111006,9684042,68350,1967691,3,3.782677522,1,1.710329188
strain_sample_86-0.20,4,4.638506592,13306984,1063821,68716,9652085,29414,2561655,4,4.000885197,1,1.790745903
strain_sample_86-0.25,6,5.067245666,13306984,750026,45500,9417004,14705,3125241,4,4.170658417,2,1.863923835
strain_sample_86-0.30,7,5.525325123,13306984,531751,31169,8887987,8846,3878387,4,4.34328133,2,1.897467782
strain_sample_86-0.35,7,5.935949348,13306984,408289,23755,8214649,7042,4676979,5,4.489912837,2,1.915506958
strain_sample_86-0.40,7,6.321981825,13306984,317344,18484,7480821,5730,5503066,6,4.623505495,2,1.935951134
strain_sample_86-0.45,7,6.689658453,13306984,248334,14458,6695802,4659,6358161,6,4.747207728,2,1.95621378
strain_sample_86-0.50,9,6.982563667,13306984,201507,11767,6016994,3906,7084559,6,4.844276228,2,1.968509985
strain_sample_86-0.55,9,7.317228081,13306984,155602,9074,5183296,3131,7964928,6,4.954264237,2,1.987863302
strain_sample_86-0.60,9,7.629238526,13306984,117905,6881,4354912,2438,8831704,6,5.059058369,2,1.985233798
strain_sample_86-0.65,9,7.916220084,13306984,86899,5044,3551738,1851,9666473,6,5.163339751,2,2.009724473
strain_sample_86-0.70,9,8.175610191,13306984,61813,3581,2791313,1398,10452438,6,5.272699264,2,2.017167382
strain_sample_86-0.75,9,8.372756516,13306984,44548,2562,2182991,1021,11078408,6,5.363396368,2,2.032321254
strain_sample_86-0.80,9,8.57747691,13306984,28141,1615,1510062,650,11768119,7,5.447339911,2,2.073846154
strain_sample_86-0.85,9,8.725259909,13306984,17166,956,1003313,409,12286090,7,5.51290076,2,2.114914425
strain_sample_86-0.90,9,8.826543415,13306984,9914,556,656926,242,12639892,7,5.624718766,2,2.190082645
strain_sample_86-0.95,9,8.903239983,13306984,4853,275,394496,130,12907498,7,5.849108736,2,2.130769231
strain_sample_86-1.00,9,8.954970262,13306984,1735,103,217774,51,13087417,7,6.321806093,2,2.058823529
strain_sample_87-0.05,2,2.819498457,13303432,3238399,427937,8771896,426877,866210,2,3.298864806,1,1.816370992
strain_sample_87-0.10,2,3.465337741,13303432,2242964,285643,9602015,157271,1301088,3,3.554494656,1,1.652790406
strain_sample_87-0.15,4,4.033343952,13303432,1559582,198162,9881073,66661,1795984,3,3.78333598,1,1.632948801
strain_sample_87-0.20,4,4.578938728,13303432,1050241,136603,9829157,27655,2396185,4,3.998589808,1,1.642451636
strain_sample_87-0.25,6,5.010866895,13303432,743632,100449,9572809,12513,2974226,4,4.165055419,1,1.609925677
strain_sample_87-0.30,6,5.476019196,13303432,526505,75236,9026216,6488,3743934,4,4.336457049,1,1.548088779
strain_sample_87-0.35,7,5.895688872,13303432,402170,59698,8330502,4682,4565763,4,4.481243987,1,1.533959846
strain_sample_87-0.40,7,6.291295584,13303432,311097,47746,7568344,3493,5420159,5,4.61210233,1,1.535642714
strain_sample_87-0.45,7,6.667311788,13303432,241540,38138,6756054,2642,6302849,6,4.731350578,1,1.553747161
strain_sample_87-0.50,9,6.966225858,13303432,195411,31352,6054783,2076,7050782,6,4.824451017,1,1.565510597
strain_sample_87-0.55,9,7.305811538,13303432,149782,24384,5203114,1563,7948616,6,4.929572752,1,1.587332054
strain_sample_87-0.60,9,7.622310769,13303432,112960,18480,4358505,1165,8830419,6,5.030113537,1,1.630901288
strain_sample_87-0.65,9,7.911475024,13303432,83189,13608,3546077,852,9672992,6,5.129205034,1,1.629107981
strain_sample_87-0.70,9,8.172480004,13303432,58932,9630,2780654,595,10462965,6,5.233231822,1,1.623529412
strain_sample_87-0.75,9,8.370832955,13303432,42320,6937,2170539,398,11089885,6,5.320610226,1,1.608040201
strain_sample_87-0.80,9,8.576544308,13303432,26657,4362,1497741,261,11778537,6,5.40020137,1,1.586206897
strain_sample_87-0.85,9,8.724900462,13303432,16511,2722,992500,159,12294125,6,5.463492191,1,1.547169811
strain_sample_87-0.90,9,8.826018053,13303432,9602,1556,649006,98,12644618,6,5.567976259,1,1.5
strain_sample_87-0.95,9,8.902563489,13303432,4685,741,389033,43,12909580,7,5.777270823,1,1.395348837
strain_sample_87-1.00,9,8.954032689,13303432,1748,264,215091,12,13086475,7,6.230483842,1,1.25
strain_sample_88-0.05,2,2.921272923,13307734,2998515,335859,8698662,480945,1129545,2,3.202173967,1,1.776473401
strain_sample_88-0.10,2,3.608490371,13307734,2014801,215087,9419748,189688,1683368,2,3.457777108,1,1.570832103
strain_sample_88-0.15,4,4.210382474,13307734,1348877,141840,9590644,87114,2280886,3,3.687874349,1,1.511456253
strain_sample_88-0.20,5,4.781923729,13307734,863048,91389,9441282,39471,2963644,4,3.908801686,1,1.445947658
strain_sample_88-0.25,6,5.228564307,13307734,579078,63075,9113963,20185,3594168,4,4.081975865,1,1.327421352
strain_sample_88-0.30,7,5.703093404,13307734,391336,44701,8493717,11389,4410891,4,4.259602598,1,1.208446747
strain_sample_88-0.35,7,6.120511802,13307734,291875,34315,7761578,8055,5245813,4,4.409488509,1,1.181874612
strain_sample_88-0.40,7,6.505355983,13307734,222001,26592,6994694,5873,6084709,5,4.546033608,1,1.181508599
strain_sample_88-0.45,9,6.865512115,13307734,170116,20542,6202677,4294,6930133,6,4.67273582,1,1.191197019
strain_sample_88-0.50,9,7.147579445,13307734,136465,16492,5532366,3332,7635046,6,4.770824635,1,1.200180072
strain_sample_88-0.55,9,7.464927838,13307734,103847,12444,4730936,2449,8469949,6,4.883564056,1,1.195181707
strain_sample_88-0.60,9,7.757381309,13307734,77614,9180,3947807,1734,9280045,6,4.991610026,1,1.178200692
strain_sample_88-0.65,9,8.022010659,13307734,56860,6615,3201878,1220,10047287,6,5.098057453,1,1.181967213
strain_sample_88-0.70,9,8.258441294,13307734,40140,4512,2504409,821,10761930,6,5.206380827,1,1.165651644
strain_sample_88-0.75,9,8.437470722,13307734,28840,3189,1952441,569,11325482,6,5.301051351,1,1.177504394
strain_sample_88-0.80,9,8.621924965,13307734,18337,2016,1346714,369,11941997,6,5.388698714,1,1.143631436
strain_sample_88-0.85,9,8.755203328,13307734,11235,1197,890062,222,12406023,6,5.4555031,1,1.108108108
strain_sample_88-0.90,9,8.845801096,13307734,6513,705,580595,119,12720376,7,5.568205031,1,1.117647059
strain_sample_88-0.95,9,8.913897287,13307734,3190,346,347247,67,12957092,7,5.784435863,1,1.134328358
strain_sample_88-1.00,9,8.959775872,13307734,1168,127,190757,25,13115628,7,6.249993447,1,1.12
strain_sample_89-0.05,2,2.85131798,13303236,3288432,365743,8536121,412064,1066570,2,3.228149648,1,1.883952493
strain_sample_89-0.10,2,3.507418646,13303236,2305539,218658,9273839,148022,1575743,3,3.474257209,1,1.741578954
strain_sample_89-0.15,4,4.080201163,13303236,1629722,132910,9484616,61626,2127141,3,3.692649339,1,1.802323695
strain_sample_89-0.20,4,4.625865241,13303236,1121761,76045,9391929,24550,2764797,4,3.897503804,1,1.993238289
strain_sample_89-0.25,6,5.054666549,13303236,816087,45663,9117697,10598,3358650,4,4.056863482,1,2.310247216
strain_sample_89-0.30,6,5.516137051,13303236,598309,27585,8557390,5290,4141986,4,4.217113746,1,2.79073724
strain_sample_89-0.35,7,5.928406367,13303236,469591,19339,7874083,3952,4955311,4,4.350285995,2,3.032894737
strain_sample_89-0.40,7,6.315959365,13303236,371588,14077,7143686,3079,5784559,4,4.472309533,2,3.240012991
strain_sample_89-0.45,8,6.684797518,13303236,293608,10414,6373055,2452,6633780,5,4.583974875,2,3.436378467
strain_sample_89-0.50,9,6.978137876,13303236,239709,8239,5711993,2014,7349169,5,4.670691123,2,3.565044687
strain_sample_89-0.55,9,7.312664678,13303236,185894,6200,4909293,1577,8206131,6,4.770139203,2,3.706404566
strain_sample_89-0.60,9,7.625241708,13303236,140977,4625,4114177,1246,9046494,6,4.864646319,2,3.892455859
strain_sample_89-0.65,9,7.912256086,13303236,104035,3387,3349658,957,9848272,6,4.960948551,2,4.028213166
strain_sample_89-0.70,9,8.171635758,13303236,73576,2371,2629382,679,10599293,6,5.062049561,2,4.044182622
strain_sample_89-0.75,9,8.369546026,13303236,52599,1690,2053256,487,11196615,6,5.146948554,3,4.100616016
strain_sample_89-0.80,9,8.574530362,13303236,33379,1074,1419383,314,11849963,6,5.22500199,2,4.082802548
strain_sample_89-0.85,9,8.72302987,13303236,20463,629,941269,199,12341159,6,5.282169072,5,4.211055276
strain_sample_89-0.90,9,8.824828109,13303236,11786,366,615265,123,12675951,6,5.385817493,4,4.130081301
strain_sample_89-0.95,9,8.90153298,13303236,5665,180,369110,69,12928324,6,5.590078838,5,4.52173913
strain_sample_89-1.00,9,8.953217473,13303236,2035,61,203982,24,13097099,7,6.039209342,6,5
strain_sample_9-0.05,2,2.795541771,13310308,3079640,337800,8633309,531558,1065782,2,3.087438663,1,1.810716799
strain_sample_9-0.10,2,3.461668055,13310308,2087614,198820,9348112,256380,1618163,2,3.325571516,1,1.654711756
strain_sample_9-0.15,3,4.056200578,13310308,1415086,117918,9512068,154718,2228386,3,3.540723531,2,1.64009359
strain_sample_9-0.20,4,4.629414511,13310308,923354,64775,9348820,102570,2935485,3,3.746930736,2,1.652295993
strain_sample_9-0.25,6,5.084227352,13310308,633262,36864,9007502,77268,3592187,4,3.909308485,2,1.670083346
strain_sample_9-0.30,6,5.573796114,13310308,434154,20741,8376924,60299,4438846,4,4.07503327,2,1.696877228
strain_sample_9-0.35,7,6.010152733,13310308,324347,13920,7630795,49528,5305508,4,4.214573056,2,1.730314166
strain_sample_9-0.40,7,6.41620547,13310308,245926,9750,6848693,40589,6174984,4,4.344499162,2,1.764763852
strain_sample_9-0.45,9,6.794941259,13310308,187760,7089,6045366,33101,7043951,4,4.464014751,2,1.795383825
strain_sample_9-0.50,9,7.091099845,13310308,150092,5555,5370212,27646,7762241,5,4.55720277,2,1.821456992
strain_sample_9-0.55,9,7.422791118,13310308,114022,4154,4568202,21942,8606032,5,4.663501089,2,1.847734938
strain_sample_9-0.60,9,7.727367316,13310308,85160,3097,3791702,16916,9416404,6,4.766524901,2,1.869650035
strain_sample_9-0.65,9,8.001632419,13310308,62115,2291,3060287,12800,10174974,6,4.870152048,2,1.888671875
strain_sample_9-0.70,9,8.245546459,13310308,43922,1653,2383007,9256,10874012,6,4.979418021,2,1.908815903
strain_sample_9-0.75,9,8.428761002,13310308,31417,1180,1850966,6675,11421157,6,5.070501565,2,1.921947566
strain_sample_9-0.80,9,8.617095036,13310308,19822,734,1271982,4345,12014088,6,5.15759028,2,1.932336018
strain_sample_9-0.85,9,8.752355317,13310308,12140,474,838479,2724,12456913,6,5.222030605,2,1.944566814
strain_sample_9-0.90,9,8.844377155,13310308,7121,293,545056,1604,12756493,6,5.337992793,2,1.955112219
strain_sample_9-0.95,9,8.913479463,13310308,3505,158,325058,788,12980930,6,5.571298045,2,1.965736041
strain_sample_9-1.00,9,8.959783049,13310308,1326,63,179507,256,13129178,7,6.094441999,2,1.9765625
strain_sample_90-0.05,2,2.867430727,13310724,2921492,256980,9108334,410850,869205,2,3.240619305,1,1.997088962
strain_sample_90-0.10,2,3.515274526,13310724,1960335,153024,9855533,152597,1340745,3,3.492831692,1,1.879460278
strain_sample_90-0.15,3,4.094733089,13310724,1314363,93174,10041808,67079,1884881,3,3.723073773,1,1.941054577
strain_sample_90-0.20,4,4.653801251,13310724,846617,53856,9891023,29463,2540115,3,3.942079702,1,2.093269524
strain_sample_90-0.25,6,5.09868171,13310724,574848,32817,9550796,14585,3166285,4,4.114717768,2,2.32156325
strain_sample_90-0.30,7,5.577496761,13310724,390157,20497,8919412,8437,3987744,4,4.292285299,2,2.536091028
strain_sample_90-0.35,7,6.006648324,13310724,290521,14978,8159780,6481,4848411,4,4.442571736,2,2.615645734
strain_sample_90-0.40,7,6.40892276,13310724,220239,11074,7344725,5078,5734573,5,4.578461821,2,2.70204805
strain_sample_90-0.45,8,6.786487948,13310724,168044,8442,6497744,4007,6634491,6,4.702199256,2,2.750187172
strain_sample_90-0.50,9,7.082273887,13310724,134006,6686,5783584,3274,7383175,6,4.798464758,2,2.788332315
strain_sample_90-0.55,9,7.414534927,13310724,101463,5094,4928968,2576,8271187,6,4.90691094,2,2.860248447
strain_sample_90-0.60,9,7.719671823,13310724,75519,3805,4098338,1957,9128720,6,5.010427398,2,2.966785897
strain_sample_90-0.65,9,7.995330457,13310724,54898,2814,3310360,1441,9938124,6,5.112132819,2,3.061762665
strain_sample_90-0.70,9,8.241034823,13310724,38330,1943,2579406,1013,10686601,6,5.219483478,3,3.156959526
strain_sample_90-0.75,9,8.425765045,13310724,27257,1391,2003741,750,11274163,6,5.309993158,3,3.197333333
strain_sample_90-0.80,9,8.615504536,13310724,17302,877,1375687,485,11913597,6,5.394996827,3,3.146391753
strain_sample_90-0.85,9,8.751575872,13310724,10451,534,906678,300,12390764,7,5.458634708,3,3.106666667
strain_sample_90-0.90,9,8.843930879,13310724,6130,327,589147,172,12713476,7,5.56926879,3,3.081395349
strain_sample_90-0.95,9,8.913166707,13310724,2941,156,350929,83,12955347,7,5.783223957,3,3.156626506
strain_sample_90-1.00,9,8.959789941,13310724,1031,56,192207,30,13115721,7,6.26449609,3,3.566666667
strain_sample_91-0.05,2,2.959445323,13310746,3126912,133159,8615386,426224,1142064,2,3.28192074,1,1.96468289
strain_sample_91-0.10,2,3.640543964,13310746,2138074,71328,9333484,157151,1681707,3,3.539896677,1,1.784614797
strain_sample_91-0.15,4,4.232852088,13310746,1468589,39134,9515272,67544,2258877,3,3.771567539,1,1.789337321
