Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,Mean F1 score,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.05,0.993809928,0.485205454,0.083049272,0.482201997,0.479427549,0.483699064,0.141574221,0.312636642,14411681,209.5462921,21.88883141,55.42730192,168.5797101,0.836256764,0.218009479,0.516300936,0.515780621,0.976340894,6.711912249,5040,3494.181495,0.153850842,0.575834334,0.013097931
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.10,0.988924856,0.487602263,0.15158371,0.482201997,0.479427549,0.484887095,0.230339493,0.357613294,14343290,201.074788,21.88883141,57.23161812,168.5797101,0.720108696,0.218009479,0.515112905,0.514535632,0.976108171,6.668748293,2807,1825.876404,0.15458955,0.618169126,0.02367382
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.15,0.985557569,0.489268075,0.212241653,0.482201855,0.47763864,0.485709266,0.293891029,0.389800147,14296152,195.0966022,21.85295233,58.39703604,168.5797101,0.647521161,0.218009479,0.514290734,0.513795129,0.975945177,6.638071594,2159,1283.738095,0.155110305,0.644665982,0.03304587
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.20,0.981914355,0.491083415,0.276397516,0.482201855,0.47763864,0.486602111,0.350163934,0.418383023,14245147,189.9291962,21.85295233,58.93364872,168.5797101,0.589050752,0.218009479,0.513397889,0.513029873,0.97576966,6.612842341,1806,974.75,0.155671905,0.666894189,0.04272316
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.25,0.978908997,0.492435382,0.333751568,0.482049426,0.475849732,0.487187058,0.392330383,0.439758721,14207340,185.9463668,21.84913817,59.30604883,172.7463768,0.537625861,0.218009479,0.512812942,0.512613558,0.975623214,6.592536635,1563,801.2307692,0.156139739,0.683984071,0.051471311
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.30,0.977282568,0.493239562,0.390279823,0.482034426,0.474060823,0.487572625,0.428109855,0.45784124,14184990,181.1880768,21.84446265,59.76948314,172.7463768,0.48915592,0.218009479,0.512427375,0.512319187,0.975542182,6.577660591,1381,681.1428571,0.156397706,0.699210521,0.060216084
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.35,0.974838854,0.493500903,0.44295302,0.481083854,0.472271914,0.487213277,0.457142857,0.472178067,14177394,176.6391915,21.84440182,60.70000807,172.7463768,0.461228288,0.218009479,0.512786723,0.512862466,0.975420555,6.559598046,1284,596.75,0.156785167,0.711517316,0.068262417
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.40,0.970805782,0.495551081,0.49070632,0.481083854,0.472271914,0.488210314,0.481312671,0.484761492,14120931,171.9706805,21.84440182,61.08097036,172.7463768,0.434116112,0.218009479,0.511789686,0.512160317,0.975219754,6.536038792,1204,538.25,0.157423647,0.720505529,0.07500878
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.45,0.968142567,0.496914267,0.545454545,0.481083854,0.472271914,0.488870941,0.506232023,0.497551482,14083646,166.8726141,21.84440182,62.00848885,172.7463768,0.407849829,0.218009479,0.511129059,0.511698774,0.975085498,6.518995888,1136,484,0.157848909,0.730922284,0.082928235
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.50,0.967123138,0.497438057,0.572668113,0.481083854,0.472271914,0.48912429,0.517647059,0.503385675,14069374,164.4519374,21.84440182,62.42874728,172.7463768,0.395891365,0.218009479,0.51087571,0.511529827,0.975033521,6.511985241,1107,461,0.158013212,0.735932052,0.086884395
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.55,0.963457138,0.499325198,0.6073903,0.481078426,0.470483005,0.490032012,0.530241935,0.510136974,14018202,160.2644997,21.80888188,62.84797165,172.7463768,0.366593567,0.218009479,0.509967988,0.510934221,0.9748474,6.491092728,1038,433,0.158600792,0.741142646,0.091818294
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.60,0.95840028,0.501959814,0.629186603,0.481078426,0.470483005,0.491297342,0.538382805,0.514840073,13947406,157.7267893,21.80888188,62.48292747,176.5797101,0.362056213,0.218009479,0.508702658,0.510317393,0.974595308,6.470170429,1018,418,0.159393448,0.743069205,0.094169395
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.65,0.956393137,0.501096829,0.64691358,0.479245568,0.468694097,0.489927673,0.543568465,0.516748069,13970626,156.4559122,21.80867793,63.4598268,176.5797101,0.350605144,0.218009479,0.510072327,0.512005591,0.974492243,6.460668719,984,405,0.159716299,0.745882502,0.09679941
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.70,0.956234351,0.501180038,0.663291139,0.479245568,0.468694097,0.48996744,0.549266247,0.519616844,13968403,155.1199747,21.80867793,63.53848271,176.5797101,0.344656489,0.218009479,0.51003256,0.511988499,0.974483777,6.459008727,972,395,0.159742683,0.748809036,0.099217098
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.75,0.955853137,0.501379919,0.678756477,0.479245568,0.468694097,0.490062939,0.554497354,0.522280147,13963066,154.0409303,21.80867793,63.51741856,176.5797101,0.331384016,0.218009479,0.509937061,0.511947439,0.974463536,6.45617503,943.5,386,0.159805925,0.751377051,0.101449972
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.80,0.955790851,0.501412593,0.687664042,0.479245568,0.468694097,0.490078546,0.557446809,0.523762677,13962194,153.4457504,21.80867793,63.5484452,176.5797101,0.328767123,0.218009479,0.509921454,0.511940766,0.974460211,6.455542206,938.5,381,0.159816269,0.752951698,0.102767955
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.85,0.955674351,0.5013844,0.697860963,0.479160211,0.466905188,0.490020449,0.559485531,0.52475299,13962953,152.8996,21.80851531,63.5567379,176.5797101,0.324260355,0.218009479,0.509979551,0.512017603,0.974453992,6.454420147,927.5,374,0.159835641,0.755177237,0.104665935
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.90,0.94651685,0.496701288,0.710382514,0.470136139,0.465116279,0.483053757,0.562162162,0.52260796,14087422,152.0503976,21.80850299,62.87510727,176.5797101,0.321301071,0.218009479,0.516946243,0.520279693,0.97404819,6.436726669,919.5,366,0.161100093,0.755865847,0.105281304
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.95,0.946187064,0.496874108,0.721448468,0.470135853,0.46332737,0.483135318,0.564270153,0.523702735,14082813,150.9581564,21.80850299,63.03273702,176.5797101,0.321499801,0.218009479,0.516864682,0.520246136,0.97403018,6.434145093,907.5,359,0.161155899,0.75804269,0.107259709
ani100_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_1.00,0.916731131,0.510605463,0.733333333,0.468087924,0.452593918,0.488423145,0.559734513,0.524078829,13727772,150.0993256,21.34865498,60.53593591,176.2463768,0.320808081,0.239631336,0.511576855,0.51952488,0.973252601,6.420548452,881.5,345,0.163550704,0.761590011,0.108367574
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.05,0.974591522,0.558251351,0.103546775,0.544067034,0.492081448,0.551067932,0.171091445,0.361079689,12410415,249.5904281,25.35630855,22.92454877,44.86363636,0.822005772,0.29787234,0.448932068,0.449689649,0.98986675,7.684407798,6441,4414.125,0.100695042,0.638424534,0.02349084
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.10,0.961586104,0.56580168,0.190622261,0.544067034,0.492081448,0.554721541,0.274794694,0.414758117,12228339,235.8979881,25.35630855,24.08965181,44.86363636,0.694774641,0.29787234,0.445278459,0.447018204,0.989615896,7.60608661,3548,2321.757282,0.101919695,0.681788273,0.042200278
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.15,0.952511112,0.571162101,0.28072445,0.544038248,0.490950226,0.557270322,0.357201646,0.457235984,12102095,226.1034062,25.33656273,25.01571708,44.86363636,0.604849069,0.29787234,0.442729678,0.445426382,0.989434826,7.556784963,2622,1560.529412,0.102798942,0.713286146,0.061222894
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.20,0.948619544,0.57350084,0.357912179,0.544034105,0.488687783,0.558378989,0.413199426,0.485789207,12047729,218.3565171,25.2232862,25.41377659,44.86363636,0.535011355,0.29787234,0.441621011,0.444800484,0.989348956,7.526583304,2148,1214.307692,0.103213267,0.735218222,0.077785843
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.25,0.945754761,0.57523803,0.416586307,0.544034105,0.488687783,0.559201104,0.449765747,0.504483425,12007622,213.1315744,25.2232862,25.60205053,44.86363636,0.49485173,0.29787234,0.440798896,0.444364177,0.989285404,7.506710506,1932,1038.647059,0.103519433,0.749307298,0.090000607
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.30,0.943970619,0.576325252,0.482681564,0.544034105,0.488687783,0.559714329,0.485666105,0.522690217,11982644,206.7007027,25.2232862,25.75703539,44.86363636,0.452699688,0.29787234,0.440285671,0.444093429,0.989245055,7.491269664,1745,896.1538462,0.103713066,0.763967503,0.103888811
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.35,0.942784406,0.577050386,0.543396226,0.544034105,0.488687783,0.560056076,0.514592019,0.537324047,11966037,201.2208835,25.2232862,25.83778279,44.86363636,0.423836389,0.29787234,0.439943924,0.443938869,0.989218054,7.480410492,1630,795.5,0.103842394,0.776394104,0.116663698
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.40,0.941252193,0.577989734,0.582210243,0.544034105,0.488687783,0.560498123,0.531365314,0.545931718,11944586,197.4173153,25.2232862,25.81555401,44.86363636,0.401611328,0.29787234,0.439501877,0.443741289,0.989183421,7.469840798,1551,742,0.104008635,0.783390149,0.124596588
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.45,0.940406551,0.57850948,0.626995646,0.544034105,0.488687783,0.560742392,0.549268913,0.555005652,11932747,193.157622,25.2232862,25.86894341,44.86363636,0.37250384,0.29787234,0.439257608,0.443631968,0.98916402,7.462278782,1456,689,0.104101452,0.791471544,0.133940711
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.50,0.938704338,0.579558529,0.662576687,0.544034105,0.488687783,0.561234732,0.5625,0.561867366,11908916,188.5963904,25.2232862,25.95946735,44.86363636,0.349867374,0.29787234,0.438765268,0.443411314,0.989125199,7.450149619,1388,652,0.104287481,0.796915847,0.141036355
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.55,0.937654911,0.579961804,0.681962025,0.543804034,0.487556561,0.561301221,0.568601583,0.564951402,11900666,186.6184662,25.19441381,26.02428472,44.86363636,0.342910849,0.29787234,0.438698779,0.443520275,0.989101159,7.443072817,1363,632,0.104402534,0.800005183,0.145178598
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.60,0.935282055,0.579424483,0.696920583,0.541925321,0.486425339,0.560047896,0.572951366,0.566499631,11920050,184.7523721,25.19394892,26.30324208,44.86363636,0.334696102,0.29787234,0.439952104,0.445220186,0.989049862,7.432899942,1332.5,617,0.10464783,0.801898625,0.148011426
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.65,0.9338992,0.580278785,0.707920792,0.541921893,0.485294118,0.560444818,0.575838926,0.568141872,11900786,183.3093963,24.54625108,26.25340133,44.86363636,0.330129085,0.29787234,0.439555182,0.445045907,0.989018639,7.425900888,1317.5,606,0.104796837,0.803392958,0.15026963
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.70,0.933859128,0.580299019,0.716917923,0.541917535,0.484162896,0.560451925,0.577987846,0.569219886,11900347,182.6537206,24.52582746,26.25825172,44.86363636,0.326609561,0.29787234,0.439548075,0.445045415,0.989017697,7.425421715,1305.5,597,0.10480126,0.805221663,0.152521917
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.75,0.933848628,0.58030126,0.717647059,0.541913536,0.483031674,0.560450831,0.577417174,0.568934002,11900312,182.5428754,24.52582108,26.25958443,44.86363636,0.326417704,0.29787234,0.439549169,0.445048064,0.98901745,7.425293299,1302.5,595,0.104802422,0.805630687,0.153031155
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.80,0.933521771,0.580368552,0.723259762,0.541786678,0.481900452,0.560414355,0.578411405,0.56941288,11899288,181.8298481,24.525182,26.30007573,44.86363636,0.325658807,0.29787234,0.439585645,0.445132837,0.989009801,7.422731825,1295.5,589,0.104838869,0.806632465,0.154482444
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.85,0.932794772,0.580820878,0.731958763,0.541786678,0.481900452,0.560625149,0.581173261,0.570899205,11889110,180.3777109,24.525182,26.32614729,44.86363636,0.322652549,0.29787234,0.439374851,0.445039129,0.988992809,7.417600686,1287.5,582,0.10491983,0.807588607,0.156099139
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.90,0.932787129,0.580825637,0.734482759,0.541786678,0.481900452,0.560627366,0.581967213,0.571297289,11889003,180.1979522,24.525182,26.32720071,44.86363636,0.321518281,0.29787234,0.439372634,0.445038143,0.988992629,7.417506608,1284.5,580,0.104920673,0.808015258,0.156634845
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.95,0.927522919,0.578652667,0.738675958,0.536713611,0.479638009,0.556894661,0.581618656,0.569256658,11957350,179.9856614,24.5237258,26.14844096,44.86363636,0.322797203,0.29787234,0.443105339,0.449472294,0.988896492,7.407186771,1275.5,574,0.105377833,0.808211892,0.156901794
ani100_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_1.00,0.925497064,0.578800831,0.750448833,0.535678469,0.472850679,0.556405387,0.580152672,0.568279029,11957972,178.8757074,24.41264013,26.22145224,44.86363636,0.322526078,0.29787234,0.443594613,0.450275501,0.988848853,7.395108613,1252.5,557,0.105603525,0.810730849,0.160999769
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.05,0.995580001,0.679818199,0.106755895,0.676813403,0.503759398,0.678312474,0.176176703,0.427244588,8987346,208.3912245,21.30136078,32.32845974,129.125,0.810218273,0.356687898,0.321687526,0.321041136,0.971862262,6.794378962,4807,3415.254545,0.167780833,0.584934194,0.011325513
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.10,0.989373644,0.684082709,0.181375203,0.676813403,0.503759398,0.680428642,0.266719745,0.473574193,8900457,200.4649089,21.30136078,34.06850499,129.125,0.703172205,0.356687898,0.319571358,0.318348324,0.971514027,6.751251672,2940,1934.783505,0.168800378,0.62217966,0.019006495
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.15,0.985985431,0.686105013,0.256923077,0.676489546,0.502255639,0.681263352,0.339949109,0.510606231,8862090,193.8644481,21.25124366,34.9175733,54.29166667,0.623174481,0.395209581,0.318736648,0.317222178,0.971318334,6.720425915,2230,1341.553191,0.169372564,0.649674562,0.026819598
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.20,0.98256036,0.688496681,0.333666334,0.676489546,0.502255639,0.682440303,0.400960384,0.541700344,8814139,186.5849855,21.25124366,35.73232217,54.29166667,0.559775281,0.395209581,0.317559697,0.315799335,0.971118893,6.692065989,1852,1024.375,0.169956778,0.671407051,0.034590122
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.25,0.978706003,0.69120813,0.394799054,0.676489546,0.502255639,0.683769641,0.44209133,0.562930485,8760178,180.4521415,21.25124366,36.91506331,54.29166667,0.510983525,0.395209581,0.316230359,0.314200003,0.970894058,6.666961549,1630,859.3157895,0.17061516,0.685583017,0.040611401
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.30,0.977392575,0.691555843,0.457417582,0.675921546,0.50075188,0.683649322,0.47810481,0.580877066,8757694,176.2304092,21.25077744,37.30632275,54.29166667,0.465809628,0.395209581,0.316350678,0.314228532,0.970816255,6.656358423,1452,735.5833333,0.170841581,0.700094888,0.047068202
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.35,0.972966504,0.694700149,0.5312,0.675919975,0.49924812,0.685181399,0.514728682,0.599955041,8695773,169.9732828,21.25077744,38.65822502,54.29166667,0.417165072,0.395209581,0.314818601,0.312421212,0.970554207,6.629438671,1294,632.8571429,0.171605626,0.713785957,0.054337134
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.40,0.967230505,0.698801785,0.591071429,0.675902403,0.497744361,0.687161369,0.540408163,0.613784766,8615961,164.675873,21.25002986,38.63371585,54.29166667,0.393929912,0.395209581,0.312838631,0.310172704,0.970225252,6.606779864,1214,561.4285714,0.172560734,0.72369099,0.059974118
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.45,0.966425576,0.699383812,0.638996139,0.675902403,0.497744361,0.687442649,0.559594252,0.62351845,8604692,160.8278969,21.25002986,38.8783043,54.29166667,0.367819843,0.395209581,0.312557351,0.30986139,0.970175738,6.599670413,1148,519.2,0.172703624,0.73192977,0.064729243
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.50,0.966257005,0.699505825,0.660678643,0.675902403,0.497744361,0.687501585,0.567753002,0.627627293,8602332,159.2018256,21.25002986,38.93226344,54.29166667,0.352173913,0.395209581,0.312498415,0.309796202,0.970165336,6.597873988,1111,501.6,0.172733522,0.73565828,0.066902311
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.55,0.965702433,0.699907528,0.704255319,0.675902403,0.497744361,0.687695545,0.583259912,0.635477729,8594568,155.8249906,21.25002986,38.96086287,54.29166667,0.319156415,0.395209581,0.312304455,0.309581588,0.970131159,6.593014917,1038.5,470.25,0.172832038,0.742747967,0.071233416
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.60,0.965508362,0.700048213,0.721132898,0.675902403,0.497744361,0.687763447,0.588967972,0.638365709,8591851,154.2872348,21.25002986,38.9949188,54.29166667,0.313364055,0.395209581,0.312236553,0.30950643,0.970119159,6.591065857,1026.5,459.25,0.172866613,0.745397502,0.072911242
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.65,0.965465362,0.700078726,0.730088496,0.675901761,0.496240602,0.68777784,0.590868397,0.639323119,8591267,153.7229997,20.81020598,38.99533396,54.29166667,0.312789455,0.395209581,0.31222216,0.309490439,0.970116498,6.590577316,1015.5,452,0.172874221,0.747215827,0.074033806
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.70,0.957125149,0.697475939,0.736017897,0.667571762,0.494736842,0.682196294,0.591726619,0.636961456,8707744,153.8363692,20.79212308,38.54352296,54.29166667,0.311270125,0.395209581,0.317803706,0.315021213,0.969669175,6.575630578,1007.5,447,0.174163268,0.746880136,0.073757851
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.75,0.956054006,0.698239744,0.738738739,0.667554905,0.493233083,0.682552631,0.591523895,0.637038263,8693220,153.5115587,20.3820078,38.47081491,54.29166667,0.310505558,0.395209581,0.317447369,0.314641799,0.969602328,6.570117982,1003.5,444,0.174355051,0.747078383,0.07409292
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.80,0.956047292,0.698244648,0.742081448,0.667554905,0.493233083,0.682554974,0.592592593,0.637573783,8693126,153.2968344,20.3820078,38.47326003,54.29166667,0.30951526,0.395209581,0.317445026,0.314639312,0.969601901,6.570027196,1001.5,442,0.17435625,0.747621762,0.074427137
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.85,0.909232513,0.734196034,0.748858447,0.667554905,0.493233083,0.699291365,0.594741614,0.647016489,8037719,152.2718399,20.3820078,34.90727611,44.95833333,0.306527227,0.387878788,0.300708635,0.297383099,0.969040932,6.611636995,995.5,438,0.175957932,0.75348119,0.073745922
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.90,0.886058016,0.752806934,0.753456221,0.667030619,0.491729323,0.707327784,0.595086442,0.651207113,7727956,151.8218609,20.02923444,33.27652279,47.29166667,0.304741223,0.38150289,0.292672216,0.292108204,0.968066851,6.606197355,989.5,434,0.178704724,0.753998599,0.072155348
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.95,0.878886089,0.758796584,0.75462963,0.666895762,0.490225564,0.709884187,0.594348222,0.652116205,7631325,151.73666,19.63111765,32.70344053,47.29166667,0.30496197,0.38150289,0.290115813,0.290460032,0.967610134,6.591661757,987.5,432,0.179978153,0.752912217,0.071467254
ani100_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_1.00,0.873148447,0.761162885,0.760095012,0.664608191,0.481203008,0.709616146,0.5893186,0.649467373,7615050,151.1728127,19.49167396,32.41284991,47.29166667,0.307244266,0.38150289,0.290383854,0.29136428,0.967215095,6.571533496,972.5,421,0.181072246,0.753817093,0.072450931
